Elapsed time(s)	Potential(V)	Current(A)
1.919143e-01	7.019043e-04	-1.311302e-07
2.799296e-01	6.866455e-04	-4.768372e-08
3.675870e-01	7.057190e-04	-4.768372e-08
4.555469e-01	6.790161e-04	-5.960464e-08
7.196505e-01	6.713867e-04	-1.072884e-07
8.075211e-01	6.828308e-04	-9.536743e-08
8.964669e-01	6.408691e-04	-3.576279e-08
9.838786e-01	-2.235413e-03	-5.960464e-08
